PURCHASE_ORDER_NUMBER,PO_CREATED_DATE,SUPPLIER_NUMBER,SUPPLIER_NAME,PO_ITEM_COUNT,PO_VALUE_ETB,CONTRACT_AGREEMENT_RECEIVED_FROM_SUPPLIER_DATE,LC_CAD_OPENED_DATE,FIRST_INBOUND_DELIVERY_CREATED_DATE,LATEST_INBOUND_DELIVERY_CREATED_DATE,INBOUND_DELIVERY_COUNT,FIRST_PARTIAL_GRV_DATE,LATEST_GRV_DATE,FULL_DELIVERY_DATE,GRV_ROW_COUNT,DISTINCT_GRV_PO_ITEM_COUNT,SCHEDULE_LINE_COUNT,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_OR_CANCELLED_QUANTITY,OPEN_QUANTITY,CURRENT_MILESTONE_STATUS,CONTRACT_TO_PO_DAYS,PO_TO_LC_CAD_OPEN_DAYS,LC_CAD_OPEN_TO_INBOUND_CREATED_DAYS,INBOUND_CREATED_TO_PARTIAL_GRV_DAYS,PARTIAL_GRV_TO_FULL_DELIVERY_DAYS,LEADTIME_DATA_QUALITY_STATUS,REPORTING_CURRENCY
4500004107,2025-04-08,20000750,"Beijing Aeonmed┬áco.,ltd",79,"83,951,999.74",[NULL],2025-09-03,2026-01-06,2026-07-16,2,2026-07-06,2026-07-06,[NULL],71,71,159,"2,137",988,"1,059",90,PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],148,125,181,[NULL],VALID,ETB
4500012294,2026-06-22,20000683,Samed FZE,1,"83,817,202.86",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,131,0,0,131,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011875,2026-06-03,20000495,"Ambulanc (Shenzhen) Tech. Co., Ltd",1,"83,603,084.52",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,685,0,0,685,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011876,2026-06-03,20000495,"Ambulanc (Shenzhen) Tech. Co., Ltd",1,"83,603,084.52",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],3,830,0,0,830,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001087,2024-07-18,20000311,Abbott Gmbh,20,"82,969,262.05",[NULL],2024-07-31,2024-09-03,2025-01-27,4,2024-09-05,2025-02-19,2025-02-19,32,18,20,"6,470","6,059","6,059",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],13,34,2,167,VALID,ETB
4500003755,2025-03-12,10001621,Sam's general trading plc,1,"82,956,239",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"74,267",0,0,"74,267",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500003493,2025-02-19,10001621,Sam's general trading plc,1,"82,955,122",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"74,266",0,0,"74,266",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010096,2026-02-24,20000924,Woman Care Global LLC,2,"82,574,839.52",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"1,859,096",0,0,"1,859,096",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001312,2024-08-12,20000328,Beeveejay Ltd,8,"82,566,860.75",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],8,"1,374",0,0,"1,374",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001522,2024-09-14,20000347,Emcure Parmaceuticals Ltd.,1,"82,390,392.43",[NULL],2025-01-14,2025-04-22,2025-04-22,1,2025-04-25,2025-04-25,2025-04-25,4,1,1,"79,242","79,218","79,218",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],122,98,3,0,VALID,ETB
4500000632,2024-06-18,10000745,Humanwell Pharmaceutical Ethiopia P,3,"82,288,490",[NULL],[NULL],2024-06-24,2024-06-24,1,2024-07-03,2024-07-03,[NULL],1,1,3,"501,517","22,594","22,594","456,329",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],9,[NULL],VALID,ETB
4500009326,2026-01-12,10000746,Sansheng Pharmaceutical Plc,1,"82,230,000",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"54,820",0,0,"54,820",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001800,2024-10-09,20000346,Elsmed Healthcare Solutions Ltd.,4,"81,656,307.43",[NULL],2025-04-16,2025-09-03,2025-09-03,2,2025-09-07,2025-09-07,2025-09-07,5,4,4,"3,240","3,240","3,240",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],189,140,4,0,VALID,ETB
4500001600,2024-09-19,20000442,Scott Edil Pharmacia Ltd,1,"81,150,806.85",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"17,462",0,0,"17,462",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002329,2024-11-12,20000519,"Better Medical Technology Co., Ltd,",7,"81,118,259.25",[NULL],2025-01-22,2025-09-09,2025-09-15,2,2025-09-15,2025-09-15,2025-09-15,7,7,8,"2,756","2,755","2,755",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],71,230,6,0,VALID,ETB
4500006465,2025-08-14,20000400,Medicamen Biotech Limited,1,"80,870,581.63",[NULL],2025-10-08,2026-02-04,2026-02-17,6,2026-02-04,2026-02-18,2026-02-18,8,1,1,"1,901,664","1,901,664","1,901,664",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],55,119,0,14,VALID,ETB
4500009182,2026-01-02,10000745,Humanwell Pharmaceutical Ethiopia P,2,"80,322,193.50",[NULL],[NULL],2026-03-12,2026-05-13,4,2026-03-16,2026-05-19,[NULL],18,1,2,"425,387","83,062","83,062","259,263",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],4,[NULL],VALID,ETB
4500000761,2024-06-27,20000408,M.J Biopharm Pvt. Ltd,1,"80,287,890.58",[NULL],2024-07-22,2024-09-07,2024-09-25,4,2024-09-25,2024-10-10,2024-10-10,19,1,1,"1,013,066","1,013,066","1,013,066",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],25,47,18,15,VALID,ETB
4500006779,2025-09-02,20000258,Sysmex  Europe SE,4,"80,166,809.08",[NULL],2025-12-03,2026-05-22,2026-05-22,1,2026-05-25,2026-05-25,2026-05-25,8,4,4,"4,219","4,219","4,219",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],92,170,3,0,VALID,ETB
4500009893,2026-02-16,20000346,Elsmed Healthcare Solutions Ltd.,1,"79,762,317",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,1,0,0,1,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002200,2024-11-03,20000396,Linet Spol. S.R.O,1,"79,468,636",[NULL],2025-01-11,2025-06-30,2025-08-11,3,2025-08-11,2025-08-11,2025-08-11,3,1,1,200,200,200,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],69,170,42,0,VALID,ETB
4500001504,2024-09-07,10000750,Pharmacure Plc.,7,"79,268,447.09",[NULL],[NULL],2024-12-07,2026-06-25,30,2024-12-08,2026-07-02,2026-07-02,179,7,7,"1,185,908","689,097","714,297",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,571,VALID,ETB
4500004626,2025-05-14,20000764,Guangzhou Double One Latex Products,1,"79,231,764.76",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"146,284",0,0,"146,284",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002205,2024-11-04,20000216,Beeveejay Limited,1,"77,911,437.14",[NULL],2025-02-12,2026-02-13,2026-03-09,2,2026-03-09,2026-03-09,2026-03-09,1,1,1,20,20,20,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],100,366,24,0,VALID,ETB
4500003107,2025-01-25,20000726,Wise Team FZC JV with Wise Team PLC,3,"77,078,007.05",[NULL],2025-03-13,2025-09-09,2025-09-09,1,2025-09-09,2025-09-09,2025-09-09,3,3,3,19,19,19,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],47,180,0,0,VALID,ETB
4500007298,2025-09-30,20000263,Trinity Biotech Manufacturing Limit,1,"76,954,565.48",[NULL],2026-03-10,2026-05-15,2026-05-15,1,2026-06-25,2026-06-25,2026-06-25,6,1,1,"16,308","16,248","16,248",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],161,66,41,0,VALID,ETB
4500000933,2024-07-08,20000408,M.J Biopharm Pvt. Ltd,2,"76,943,754.31",[NULL],2025-01-09,2025-02-19,2025-03-10,5,2025-02-27,2025-03-25,2025-03-25,8,2,2,"394,052","394,052","394,052",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],185,41,8,26,VALID,ETB
4500000003,2024-06-04,10000746,Sansheng Pharmaceutical Plc,1,"76,486,080",[NULL],[NULL],2024-06-05,2025-01-23,38,2024-07-02,2025-01-23,2025-01-23,47,1,1,"796,730","481,472","1,100,769",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],27,205,VALID,ETB
4500010826,2026-04-02,20000025,"Guangdong Biolight Meditech Co.,Ltd",1,"76,244,079.45",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,500,0,0,500,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001415,2024-08-28,20000442,Scott Edil Pharmacia Ltd,1,"75,490,963.61",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"17,462",0,0,"17,462",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011927,2026-06-04,20000945,Al Elham Trading L.L.C,1,"75,485,758.56",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,12,0,0,12,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500012680,2026-07-06,20000945,Al Elham Trading L.L.C,1,"75,485,758.56",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,12,0,0,12,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500007765,2025-10-22,20000222,Care Pharma FZ LLC,2,"75,072,908.45",[NULL],2026-01-02,2026-05-23,2026-05-23,2,2026-06-11,2026-06-22,2026-06-22,2,2,2,"554,884","554,882","554,882",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],72,141,19,11,VALID,ETB
4500011750,2026-05-26,20000398,Macleods Pharmaceuticals Ltd.,2,"75,009,160.20",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"151,091",0,0,"151,091",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000653,2024-06-19,20000316,Ajanta Pharma Ltd.,1,"74,663,514.12",[NULL],[NULL],2024-07-04,2024-07-04,2,2024-07-05,2024-07-07,2024-07-07,47,1,1,"82,749","83,469","83,469",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,2,VALID,ETB
4500001790,2024-10-08,20000265,Wise team FZC,2,"74,555,372.54",[NULL],2024-12-25,2025-06-25,2025-06-25,1,2025-07-04,2025-07-04,2025-07-04,5,2,2,"147,904","147,904","147,904",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],78,182,9,0,VALID,ETB
4500000106,2024-06-13,20000316,Ajanta Pharma Ltd.,1,"74,509,106.14",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"82,749",0,0,"82,749",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001686,2024-09-25,20000158,Shenzhen Mindray Bio-Medical Electr,1,"73,958,001.36",[NULL],2024-12-12,2025-02-19,2025-02-19,1,2025-02-25,2025-02-25,2025-02-25,1,1,1,60,60,60,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],78,69,6,0,VALID,ETB
4500002525,2024-11-30,20000686,Roche Kenya Ltd,37,"73,575,904.19",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],37,"14,218",0,0,"14,218",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004316,2025-04-23,10000746,Sansheng Pharmaceutical Plc,4,"72,993,270",[NULL],[NULL],2025-05-13,2026-05-28,20,2025-05-14,2026-06-03,2026-06-03,94,4,4,"114,753","105,647","105,647",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,385,VALID,ETB
4500006995,2025-09-16,20000398,Macleods Pharmaceuticals Ltd.,2,"72,993,111.74",[NULL],2026-01-28,2026-07-15,2026-07-15,1,[NULL],[NULL],[NULL],[NULL],[NULL],2,"187,439",0,"187,042",397,AWAITING_RECEIPT,[NULL],134,168,[NULL],[NULL],VALID,ETB
4500000844,2024-07-01,10001161,GLOCARE PHARMAMANUFACTURING PLC,4,"72,582,624.64",[NULL],[NULL],2024-08-28,2025-01-31,9,2024-09-19,2025-01-31,2025-01-31,46,4,4,"254,245","254,245","254,245",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],22,134,VALID,ETB
4500006788,2025-09-02,20000346,Elsmed Healthcare Solutions Ltd.,4,"72,182,744.20",[NULL],2025-12-05,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],4,"2,944",0,0,"2,944",AWAITING_SHIPMENT,[NULL],94,[NULL],[NULL],[NULL],VALID,ETB
4500002618,2024-12-10,20000406,Milan Laboratories (India) Pvt.Ltd,1,"72,126,443.54",[NULL],2025-02-27,2025-05-28,2025-06-04,3,2025-06-03,2025-06-25,2025-06-25,59,1,1,"28,511","28,511","28,511",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],79,90,6,22,VALID,ETB
4500009358,2026-01-14,10000746,Sansheng Pharmaceutical Plc,3,"71,979,557",2025-11-20,[NULL],2026-01-30,2026-07-16,7,2026-02-24,2026-07-18,[NULL],15,2,3,"316,485","138,522","138,522","39,441",PARTIALLY_RECEIVED_WITH_GRV_DATE,55,[NULL],[NULL],25,[NULL],VALID,ETB
4500007545,2025-10-11,20000328,Beeveejay Ltd,6,"71,690,649.69",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],9,"1,665",0,0,"1,665",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500005945,2025-07-07,20000616,Medicef Pharma Limited,1,"71,241,278.14",2025-04-24,2025-09-01,2025-10-14,2025-10-14,1,2025-10-27,2025-10-27,2025-10-27,22,1,1,"536,512","536,512","536,512",0,FULLY_DELIVERED_WITH_GRV_DATE,74,56,43,13,0,VALID,ETB
4500001544,2024-09-15,20000442,Scott Edil Pharmacia Ltd,1,"71,127,182.02",[NULL],2025-01-03,2025-05-11,2025-05-11,1,2025-05-15,2025-05-15,2025-05-15,9,1,1,"562,320","562,320","562,320",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],110,128,4,0,VALID,ETB
4500002265,2024-11-07,20000683,Samed FZE,1,"70,958,834.09",[NULL],2024-12-10,2025-08-25,2025-08-25,1,2025-09-29,2025-09-29,2025-09-29,1,1,1,162,162,162,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],33,258,35,0,VALID,ETB
4500006861,2025-09-06,20000347,Emcure Parmaceuticals Ltd.,1,"70,465,866.49",[NULL],2026-01-17,2026-05-01,2026-05-01,1,2026-05-16,2026-05-16,2026-05-16,2,1,1,"54,834","54,822","54,822",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],133,104,15,0,VALID,ETB
4500011427,2026-05-13,20000260,Tenama International FZ-LLC,1,"69,924,058.93",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"9,465",0,0,"9,465",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500011921,2026-06-04,20000239,Ningbo David Medical Device Co. Ltd,2,"69,334,576.65",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,328,0,0,328,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500003956,2025-04-30,20000750,"Beijing Aeonmed┬áco.,ltd",79,"69,257,930.53",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],79,"1,059",0,0,"1,059",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010254,2026-03-04,20000249,RISE GLOBAL GMBH,1,"69,216,338.94",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"114,953",0,0,"114,953",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500008375,2025-11-20,20000616,Medicef Pharma Limited,1,"69,173,658.90",2025-04-24,2026-01-05,2026-05-23,2026-05-23,3,2026-05-25,2026-05-25,2026-05-25,30,1,1,"478,293","478,293","478,293",0,FULLY_DELIVERED_WITH_GRV_DATE,210,46,138,2,0,VALID,ETB
4500002202,2024-11-03,20000153,Shenzhen Comen Medical Instrumnt Co,1,"69,066,411.70",[NULL],2025-01-10,2025-04-12,2025-04-12,1,2025-04-29,2025-04-29,2025-04-29,1,1,1,281,281,281,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],68,92,17,0,VALID,ETB
4500006954,2025-09-15,20000410,Mylan Laboratories Ltd.,1,"68,871,597",[NULL],2026-02-13,2026-06-10,2026-06-10,1,2026-06-17,2026-06-17,2026-06-17,2,1,1,"122,321","122,309","122,309",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],151,117,7,0,VALID,ETB
4500010890,2026-04-04,20000239,Ningbo David Medical Device Co. Ltd,2,"68,640,585.30",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,328,0,0,328,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006450,2025-08-13,20000770,AXA PARENTERALS LIMITED,1,"68,465,774.49",2025-04-16,2025-12-04,2026-03-06,2026-06-18,7,2026-03-07,2026-06-29,2026-06-29,32,1,1,"3,304,035","2,377,335","3,302,335",0,FULLY_DELIVERED_WITH_GRV_DATE,119,113,92,1,114,VALID,ETB
4500008451,2025-11-26,20000228,Hawam International Trading,1,"68,395,401.11",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"1,685",0,0,"1,685",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009897,2026-02-16,20000911,Vitrex Medical A/S,1,"68,232,818.96",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"126,877",0,0,"126,877",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500009898,2026-02-16,20000911,Vitrex Medical A/S,1,"68,232,281.17",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"126,876",0,0,"126,876",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000570,2024-06-08,20000446,Sns Global Pharma Corporation,1,"68,215,593.60",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"250,000",0,0,"250,000",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500000074,2024-06-13,20000482,Cipla Pharmacuticals Ltd. -,1,"67,739,281.21",[NULL],[NULL],2024-06-14,2024-06-14,1,2024-06-15,2024-06-15,2024-06-15,14,1,1,"141,505","141,479","141,505",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500005936,2025-07-06,1002598,Sa-med Plc,2,"67,411,035",[NULL],[NULL],2026-03-11,2026-07-01,4,2026-03-16,2026-07-02,[NULL],15,2,2,"51,447","19,600","19,600","12,247",PARTIALLY_RECEIVED_WITH_GRV_DATE,[NULL],[NULL],[NULL],5,[NULL],VALID,ETB
4500005946,2025-07-07,1002598,Sa-med Plc,2,"67,411,035",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],2,"51,447",0,0,"51,447",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006859,2025-09-06,20000323,Aurobindo Pharma,2,"66,997,383.38",[NULL],2026-02-04,2026-06-11,2026-06-11,1,2026-06-11,2026-06-11,2026-06-11,5,2,2,"61,213","60,402","60,402",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],151,127,0,0,VALID,ETB
4500009353,2026-01-13,10000745,Humanwell Pharmaceutical Ethiopia P,4,"66,900,701.45",2025-11-20,[NULL],2026-03-12,2026-05-19,6,2026-03-13,2026-05-20,[NULL],15,3,4,"299,951","102,214","102,214","95,523",PARTIALLY_RECEIVED_WITH_GRV_DATE,54,[NULL],[NULL],1,[NULL],VALID,ETB
4500001293,2024-08-09,20000442,Scott Edil Pharmacia Ltd,1,"65,979,164.24",[NULL],2024-10-17,2024-11-19,2024-11-19,1,2024-11-25,2024-11-25,2024-11-25,9,1,1,"17,462","17,462","17,462",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],69,33,6,0,VALID,ETB
4500009960,2026-02-18,20000158,Shenzhen Mindray Bio-Medical Electr,1,"65,620,927.39",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,60,0,0,60,PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500006109,2025-07-23,20000213,Adonai Trading FZE,3,"65,311,693.88",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],3,"10,542",0,0,"10,542",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500004295,2025-04-22,10000821,Julphar Ethiopia,1,"65,297,552",[NULL],[NULL],2025-08-27,2026-01-02,12,2025-08-27,2026-01-02,2026-01-02,143,1,1,"70,288","70,288","70,288",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,128,VALID,ETB
4500004678,2025-05-16,20000442,Scott Edil Pharmacia Ltd,1,"65,289,001.72",[NULL],2025-07-12,2025-10-27,2025-10-27,4,2025-10-28,2025-10-28,2025-10-28,10,1,1,"1,270,649","1,270,400","1,270,400",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],57,107,1,0,VALID,ETB
4500009151,2026-01-01,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,2,"65,049,950",[NULL],[NULL],2026-06-30,2026-06-30,2,2026-06-30,2026-07-03,2026-07-03,4,1,2,"59,769","43,565","43,565",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],0,3,VALID,ETB
4500009057,2025-12-27,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,2,"65,046,140",[NULL],[NULL],2026-04-20,2026-06-29,5,2026-04-21,2026-06-30,2026-06-30,6,2,2,"59,766","47,162","47,162",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,70,VALID,ETB
4500009058,2025-12-27,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,2,"65,046,140",[NULL],[NULL],2026-03-04,2026-04-13,3,2026-03-06,2026-04-14,2026-04-14,5,2,2,"59,766","59,766","59,766",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],2,39,VALID,ETB
4500009149,2026-01-01,10001962,Bahita Hailu Gebreyohans/Lemamat Tr,2,"65,046,140",[NULL],[NULL],2026-04-20,2026-04-20,2,2026-04-21,2026-04-21,2026-04-21,3,1,2,"59,766","43,562","43,562",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],[NULL],[NULL],1,0,VALID,ETB
4500000920,2024-07-08,20000242,Orient Int.Holding Shanghai Ronghen,1,"64,951,695.23",[NULL],2024-11-29,2025-03-03,2025-03-03,1,2025-03-04,2025-03-04,2025-03-04,7,1,1,"641,872","641,872","641,872",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],144,94,1,0,VALID,ETB
4500000722,2024-06-26,20000254,"Shenzhen Browiner Tech CO., LTD",1,"64,919,111.71",[NULL],2024-11-11,2025-03-04,2025-03-04,1,2025-03-06,2025-03-06,2025-03-06,1,1,1,7,7,7,0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],138,113,2,0,VALID,ETB
4500007627,2025-10-15,10000745,Humanwell Pharmaceutical Ethiopia P,1,"64,895,985",2025-09-25,[NULL],2026-05-18,2026-05-20,2,2026-05-19,2026-05-21,[NULL],10,1,1,"393,309","92,228","92,228","208,853",PARTIALLY_RECEIVED_WITH_GRV_DATE,20,[NULL],[NULL],1,[NULL],VALID,ETB
4500011201,2026-06-15,20000258,Sysmex  Europe SE,4,"64,880,873.20",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],4,"4,114",0,0,"4,114",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500007542,2025-10-11,20000228,Hawam International Trading,1,"64,572,936.49",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"1,685",0,0,"1,685",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500001785,2024-10-08,20000265,Wise team FZC,1,"64,409,200.43",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"138,923",0,0,"138,923",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010152,2026-02-26,20000397,Lupin Limited,1,"64,044,448.65",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"50,000",0,0,"50,000",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500010219,2026-03-03,20000311,Abbott Gmbh,13,"63,673,081.57",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],14,"1,443",0,0,"1,443",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
4500002103,2024-10-30,20000369,Hetro Labs Ltd.,3,"63,499,783.42",[NULL],2024-11-29,2025-01-02,2025-02-27,3,2025-01-09,2025-02-28,2025-02-28,6,3,3,"48,488","48,488","48,488",0,FULLY_DELIVERED_WITH_GRV_DATE,[NULL],30,34,7,50,VALID,ETB
4500011436,2026-05-13,20000260,Tenama International FZ-LLC,1,"63,190,714.44",[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],1,"8,641",0,0,"8,641",PO_CREATED,[NULL],[NULL],[NULL],[NULL],[NULL],VALID,ETB
