MANDT,EBELN,EBELP,ETENR,PO_DOCUMENT_DATE,PO_TYPE,SUPPLIER_NUMBER,SUPPLIER_NAME,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_TYPE_DESCRIPTION,PLANT,ORDER_UNIT,ITEM_NET_VALUE_ETB,HEADER_DELETION_INDICATOR,ITEM_DELETION_INDICATOR,RETURN_ITEM_INDICATOR,DELIVERY_COMPLETED_INDICATOR,FINAL_INVOICE_INDICATOR,SCHEDULED_DELIVERY_DATE,SCHEDULED_QUANTITY,RECEIVED_QUANTITY,REDUCED_QUANTITY,OPEN_SCHEDULE_QUANTITY,OPEN_OVERDUE_STATUS,OPEN_SCHEDULE_VALUE_ETB
100,4500002869,10,1,2025-01-06,ZRDL,10000822,Dallul Pharmaceutical PLC,209-IODT-0102,Iodine Tincture 2% Sol of 500ml,ZLC,Laboratory commodity,HO01,BOT,"7,373,815",[NULL],[NULL],[NULL],[NULL],[NULL],2025-05-26,"47,573","24,700","24,700",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500003401,10,1,2025-02-12,ZRDI,20000324,Avian International,306-UMCL-0601,Umblical Clamp Sterile - 5.3cm,ZMS,Medical Supply,HO01,EA,"727,156.28",[NULL],[NULL],[NULL],X,[NULL],2025-07-02,"249,947","249,947","249,947",0,DELIVERY_COMPLETED,0
100,4500000759,1,1,2024-06-27,ZRDI,20000218,BOSTON MEDICAL FZE.,403-MRIM-0101,MRI Machine - 1.5T,ZMD,Medical Device,HO01,EA,"96,131,488",[NULL],[NULL],[NULL],X,[NULL],2024-11-14,1,1,1,0,DELIVERY_COMPLETED,0
100,4500004284,10,1,2025-04-17,ZHP1,10000744,Ethiopian Pharmaceuticals Manufactu,104-AMOX-0102,Amoxicillin-250mg- DT of 10x10,ZME,Medicine,HO01,PAK,"608,453,445",[NULL],[NULL],[NULL],[NULL],[NULL],2025-03-31,"1,181,463","580,586","580,586","20,291",OPEN_OVERDUE,"10,449,865"
100,4500004707,10,1,2025-05-19,ZHP1,20000383,Kay & Company,208-PAST-1602-01,Pasteur transfer Pipe.Sterile 3ml of 500,ZLC,Laboratory commodity,HO01,PAK,"7,659.29",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,11,0,0,11,OPEN_OVERDUE,"7,659.29"
100,4500004707,30,1,2025-05-19,ZHP1,20000383,Kay & Company,208-COTB-2103,"Lab Coat, Blue, Large, Disp of 30pcs",ZLC,Laboratory commodity,HO01,PAK,"177,608.38",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,35,0,0,35,OPEN_OVERDUE,"177,608.38"
100,4500004707,50,1,2025-05-19,ZHP1,20000383,Kay & Company,303-SHNO-0601-02,Shoecover Non-Skid -  of 100,ZMS,Medical Supply,HO01,PAK,"6,733.93",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,26,0,0,26,OPEN_OVERDUE,"6,733.93"
100,4500004707,20,1,2025-05-19,ZHP1,20000383,Kay & Company,208-BBAG-1602-02,"Biohazard Bags-Disp,Orange-32x34In of 50",ZLC,Laboratory commodity,HO01,PAK,"6,851.06",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,8,0,0,8,OPEN_OVERDUE,"6,851.06"
100,4500004707,40,1,2025-05-19,ZHP1,20000383,Kay & Company,208-COTW-2103,Lab Coat White - Large Disp of 30pcs,ZLC,Laboratory commodity,HO01,PAK,"177,608.38",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,35,0,0,35,OPEN_OVERDUE,"177,608.38"
100,4500004707,60,1,2025-05-19,ZHP1,20000383,Kay & Company,208-CRVI-1602-01,Cryo Vial-Screw Cap Self Stand 2ml of 50,ZLC,Laboratory commodity,HO01,PAK,"3,295.38",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,12,0,0,12,OPEN_OVERDUE,"3,295.38"
100,4500001682,10,1,2024-09-25,ZRDI,20000673,Nanjing Mindray Biomedical Electron,401-TAOP-0101,"Table - Operating, Electro-Hydraulic",ZMD,Medical Device,HO01,EA,"6,081,316.64",[NULL],[NULL],[NULL],X,[NULL],2025-02-12,8,8,8,0,DELIVERY_COMPLETED,0
100,4500001682,20,1,2024-09-25,ZRDI,20000673,Nanjing Mindray Biomedical Electron,403-LIOM-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"3,242,134.80",[NULL],[NULL],[NULL],X,[NULL],2025-02-12,10,10,10,0,DELIVERY_COMPLETED,0
100,4500001627,10,1,2024-09-21,ZRDI,20000358,Gst Corporation Ltd,306-AUTA-0601,Autoclave  Tape(Indicator) - 1.9cm x 50m,ZMS,Medical Supply,HO01,EA,"4,999,536.86",[NULL],[NULL],[NULL],X,[NULL],2025-02-08,"33,159","33,159","66,318",0,DELIVERY_COMPLETED,0
100,4500001627,30,1,2024-09-21,ZRDI,20000358,Gst Corporation Ltd,305-RETU-0707,Rectal Tube With Terminal Size - 28CH,ZMS,Medical Supply,HO01,EA,"130,635.10",[NULL],[NULL],[NULL],X,[NULL],2025-02-08,"3,811","3,811","7,622",0,DELIVERY_COMPLETED,0
100,4500001627,50,1,2024-09-21,ZRDI,20000358,Gst Corporation Ltd,306-SUSB-0404,Surgical Scalpel Blade  - No.15 of 100,ZMS,Medical Supply,HO01,PAK,"3,505,553.61",[NULL],[NULL],[NULL],X,[NULL],2025-02-08,"12,713","12,713","25,426",0,DELIVERY_COMPLETED,0
100,4500001627,20,1,2024-09-21,ZRDI,20000358,Gst Corporation Ltd,305-ENTU-0609-01,Endotracheal Tube Sterile Cuffed- 6.5CH,ZMS,Medical Supply,HO01,EA,"371,502.67",[NULL],[NULL],[NULL],X,[NULL],2025-02-08,"8,227","8,227","16,454",0,DELIVERY_COMPLETED,0
100,4500001627,40,1,2024-09-21,ZRDI,20000358,Gst Corporation Ltd,302-SPNE-0404,Spinal Needle 8cm-25G withTrochay,ZMS,Medical Supply,HO01,EA,"375,776.72",[NULL],[NULL],[NULL],X,[NULL],2025-02-08,"9,141","9,141","18,282",0,DELIVERY_COMPLETED,0
100,4500005246,20,1,2025-06-18,ZRDI,20000070,Kay And Company,305-CAFL-0607-01,Catheter Foley Two Ways-5-15ml 12CH,ZMS,Medical Supply,HO01,EA,"150,290.79",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,"4,712",0,0,"4,712",OPEN_OVERDUE,"150,290.79"
100,4500005246,50,1,2025-06-18,ZRDI,20000070,Kay And Company,305-TRTU-0611,TrchstomyTube7.5mmwith90low Pressure,ZMS,Medical Supply,HO01,EA,"2,872,163.65",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,"3,608",0,0,"3,608",OPEN_OVERDUE,"2,872,163.65"
100,4500005246,40,1,2025-06-18,ZRDI,20000070,Kay And Company,305-TRTU-0609,TrchstomyTube-6.5mmwith90withlowPressure,ZMS,Medical Supply,HO01,EA,"206,974.10",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,260,0,0,260,OPEN_OVERDUE,"206,974.10"
100,4500005246,60,1,2025-06-18,ZRDI,20000070,Kay And Company,305-CAFL-0610-01,Catheter Foley Two Ways-30-50ml 16CH,ZMS,Medical Supply,HO01,EA,"4,446,750.94",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,"139,417",0,0,"139,417",OPEN_OVERDUE,"4,446,750.94"
100,4500005246,10,1,2025-06-18,ZRDI,20000070,Kay And Company,305-CAFO-0612-01,Catheter Foley Three Ways-30-50ml 22CH,ZMS,Medical Supply,HO01,EA,"2,406,024.07",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,"50,290",0,0,"50,290",OPEN_OVERDUE,"2,406,024.07"
100,4500005246,30,1,2025-06-18,ZRDI,20000070,Kay And Company,305-CAFL-0604-01,Catheter Foley Two Ways-5-15ml  8CH,ZMS,Medical Supply,HO01,EA,"2,240,812.91",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,"48,175",0,0,"48,175",OPEN_OVERDUE,"2,240,812.91"
100,4500003118,20,1,2025-01-27,ZHP1,20000727,Unique entprise  Ltd. JV  Rey Int.,403-ELFA-0101,Fully Auto ELISA Process(Reder w.washer),ZMD,Medical Device,HO01,EA,"13,678,596.21",[NULL],[NULL],[NULL],X,[NULL],2025-03-31,1,1,1,0,DELIVERY_COMPLETED,0
100,4500003118,10,1,2025-01-27,ZHP1,20000727,Unique entprise  Ltd. JV  Rey Int.,403-MIRA-0101,Absorbance Microplate Reader,ZMD,Medical Device,HO01,EA,"5,477,335.23",[NULL],[NULL],[NULL],X,[NULL],2025-03-31,2,2,2,0,DELIVERY_COMPLETED,0
100,4500005430,10,1,2025-06-25,ZHP1,20000012,Fenway Trading Co.Ltd,402-CYOX-0106,DO NOT USE !,ZMD,Medical Device,HO01,EA,"1,669,188.83",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-04,80,0,0,80,OPEN_OVERDUE,"1,669,188.83"
100,4500005447,10,1,2025-06-25,ZHP1,20000257,Spot Medical Equipment FZE,402-VAEE-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"13,437,900.38",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-07,21,0,0,21,OPEN_OVERDUE,"13,437,900.38"
100,4500005457,20,1,2025-06-26,ZHP1,20000213,Adonai Trading FZE,401-INSA-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"2,372,215.02",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-01,210,0,0,210,OPEN_OVERDUE,"2,372,215.02"
100,4500005457,10,1,2025-06-26,ZHP1,20000213,Adonai Trading FZE,401-CODE-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"15,003,562.29",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-01,126,0,0,126,OPEN_OVERDUE,"15,003,562.29"
100,4500001559,20,1,2024-09-17,ZRDI,20000249,RISE GLOBAL GMBH,105-GABA-0101-04,Gabapentine - 150mg - Tablet of 10x10,ZME,Medicine,HO01,PAK,"337,396.62",[NULL],[NULL],[NULL],X,[NULL],2025-06-12,"1,827","1,827","1,827",0,DELIVERY_COMPLETED,0
100,4500005362,10,1,2025-06-23,ZHP1,20000249,RISE GLOBAL GMBH,402-SSUT-0101,"Set - Instrument - Surgical, Suture.",ZMD,Medical Device,HO01,SET,"1,660,749.86",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-23,150,0,0,150,OPEN_OVERDUE,"1,660,749.86"
100,4500005470,10,1,2025-06-26,ZHP1,20000218,BOSTON MEDICAL FZE.,401-COEX-0102,DO NOT USE !,ZMD,Medical Device,HO01,EA,"1,604,069.20",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-01,71,0,0,71,OPEN_OVERDUE,"1,604,069.20"
100,4500004959,10,1,2025-06-03,ZHP1,20000549,Afrovision pharmaceuticals,209-ALCO-0102-02,"Denatured Alcohol 70% - Solution, spray",ZLC,Laboratory commodity,HO01,JAR,"36,795",[NULL],[NULL],[NULL],X,[NULL],2025-06-30,55,55,55,0,DELIVERY_COMPLETED,0
100,4500005480,10,1,2025-06-26,ZHP1,20000265,Wise team FZC,402-PUIN-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"388,724.31",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-01,13,0,0,13,OPEN_OVERDUE,"388,724.31"
100,4500002200,10,1,2024-11-03,ZHP1,20000396,Linet Spol. S.R.O,401-BEPI-0102,"Bed - Patient, ICU, Adult",ZMD,Medical Device,HO01,EA,"79,468,636",[NULL],[NULL],[NULL],X,[NULL],2025-01-30,200,200,200,0,DELIVERY_COMPLETED,0
100,4500002548,10,1,2024-12-03,ZRDI,20000376,Ind-Swift Ltd,102-CLOP-0101-02,Clopidogrel 75mg tablet of 10x10,ZME,Medicine,HO01,PAK,"1,259,395.66",[NULL],[NULL],[NULL],[NULL],[NULL],2025-04-22,"5,365","5,323","5,323",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500001193,10,1,2024-07-26,ZRDI,20000617,Skymap Pharmaceuticals Pvt.Ltd,118-XYLO-1402,Xylometazoline-0.1%-Nasal Drops of 10ml,ZME,Medicine,HO01,BOT,"3,184,240.49",[NULL],[NULL],[NULL],X,[NULL],2024-12-13,"79,128","79,128","79,128",0,DELIVERY_COMPLETED,0
100,4500003402,10,1,2025-02-12,ZRDI,20000358,Gst Corporation Ltd,302-SPNE-0401,Spinal Needle 8cm-22G,ZMS,Medical Supply,HO01,EA,"3,334,500.09",[NULL],[NULL],[NULL],X,[NULL],2025-07-02,"135,101","135,101","135,101",0,DELIVERY_COMPLETED,0
100,4500005635,10,1,2025-07-02,ZRDI,20000683,Samed FZE,401-STHA-0104,"Sterilizer - Instrument - Hot Air, 32L",ZMD,Medical Device,HO01,EA,"21,223,682.84",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-07,50,0,0,50,OPEN_OVERDUE,"21,223,682.84"
100,4500002503,10,1,2024-11-27,ZRDI,20000291,Nipro Middle East FZE.,402-DIAM-0101,Dialysis Machine,ZMD,Medical Device,HO01,EA,"13,627,074.24",[NULL],[NULL],[NULL],X,[NULL],2025-02-28,10,10,10,0,DELIVERY_COMPLETED,0
100,4500001986,10,1,2024-11-15,ZHP1,20000012,Fenway Trading Co.Ltd,402-CYOX-0106-01,DO NOT USE !,ZMD,Medical Device,HO01,EA,"6,572,170.08",[NULL],[NULL],[NULL],X,[NULL],2024-10-22,357,357,357,0,DELIVERY_COMPLETED,0
100,4500001986,20,1,2024-11-15,ZHP1,20000012,Fenway Trading Co.Ltd,402-CYOX-0108-03,DO NOT USE !,ZMD,Medical Device,HO01,EA,"680,412.90",[NULL],[NULL],[NULL],X,[NULL],2025-03-11,33,33,33,0,DELIVERY_COMPLETED,0
100,4500004318,10,1,2025-04-23,ZRDL,20000235,Life Care Pharmaceuticals Trading,301-GAPA-0101,Gauze Paraffin with Case-10cmx10cm of10,ZMS,Medical Supply,HO01,PAK,"40,808,098.35",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-10,"102,033",0,0,"102,033",OPEN_OVERDUE,"40,808,098.35"
100,4500004318,20,1,2025-04-23,ZRDL,20000235,Life Care Pharmaceuticals Trading,302-SYDI-0509-02,Syringe Disposable-10ml wz ndl 21Gof 100,ZMS,Medical Supply,HO01,PAK,"93,849,300",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-10,"135,000",0,0,"135,000",OPEN_OVERDUE,"93,849,300"
100,4500002647,10,1,2024-12-13,ZHP1,20000694,Life Root Trading FZE,401-STES-0113,"Sterilizer - Steam, 25L",ZMD,Medical Device,HO01,EA,"119,437,187.52",[NULL],[NULL],[NULL],X,[NULL],2025-05-02,212,212,212,0,DELIVERY_COMPLETED,0
100,4500002647,20,1,2024-12-13,ZHP1,20000694,Life Root Trading FZE,401-STES-0101-07,Sterilizer - Steam -,ZMD,Medical Device,HO01,EA,"35,573,609.76",[NULL],[NULL],[NULL],X,[NULL],2025-05-02,16,16,16,0,DELIVERY_COMPLETED,0
100,4500001813,10,1,2024-10-09,ZRDI,20000464,Unique Pharmaceutical Laboratories,206-LIOD-0101,Low Osmolar- 350-370mg/ml of 50ml of 10,ZLC,Laboratory commodity,HO01,PAK,"33,988,558.63",[NULL],[NULL],[NULL],X,[NULL],2025-02-26,"3,109","3,109","3,109",0,DELIVERY_COMPLETED,0
100,4500001799,20,1,2024-10-08,ZRDI,20000370,High Technology Inc,203-MCCA-0711-01,Micro CC-20 Plus - Calibrator of  2.5ml,ZLC,Laboratory commodity,HO01,BOT,0,[NULL],[NULL],[NULL],X,[NULL],2025-02-25,70,70,70,0,DELIVERY_COMPLETED,0
100,4500001799,10,1,2024-10-08,ZRDI,20000370,High Technology Inc,203-MCCO-0721,"Micro CC-20Plus - (L,N,H) Cont of3*2.5ml",ZLC,Laboratory commodity,HO01,PAK,"469,485.80",[NULL],[NULL],[NULL],X,[NULL],2025-02-25,70,70,70,0,DELIVERY_COMPLETED,0
100,4500001243,10,1,2024-07-30,ZRDI,20000333,Bliss Gvs Pharma Ltd.,105-PARA-2001-01,Paracetamol - 125mg -Suppository of 100,ZME,Medicine,HO01,PAK,"31,239,383.92",[NULL],[NULL],[NULL],[NULL],[NULL],2024-11-08,"103,506","103,037","103,037",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500003882,10,1,2025-03-19,ZHP1,20000246,RAPIGEN INC.,204-MRDT-0401-01,Malaria RDT -pLDH-PF/PV Casset of 25test,ZLC,Laboratory commodity,HO01,PAK,"935,160,716.69",[NULL],[NULL],[NULL],[NULL],[NULL],2025-05-06,"697,159","696,973","696,973",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500006068,20,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,402-INSM-0101-03,"Set - Instrument, Surgery, Minor",ZMD,Medical Device,HO01,SET,"13,535,261.88",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,348,0,0,348,OPEN_OVERDUE,"13,535,261.88"
100,4500006068,40,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,401-DRUS-0105,"Drum-Sterilizer, Medium",ZMD,Medical Device,HO01,EA,"1,739,426.48",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,496,0,0,496,OPEN_OVERDUE,"1,739,426.48"
100,4500006068,60,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,402-KNHB-0101N,"Knife -  Humby, with Blade",ZMD,Medical Device,HO01,EA,"578,910.87",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,82,0,0,82,OPEN_OVERDUE,"578,910.87"
100,4500006068,30,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,402-LAPA-0103N,"Set - Laparotomy, Adult",ZMD,Medical Device,HO01,SET,"5,973,229.50",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,76,0,0,76,OPEN_OVERDUE,"5,973,229.50"
100,4500006068,50,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,401-DRUS-0106,"Drum - Sterilizer, Large",ZMD,Medical Device,HO01,EA,"1,912,918.16",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,346,0,0,346,OPEN_OVERDUE,"1,912,918.16"
100,4500006068,70,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,402-CHOL-0101N,Set - Cholecystectomy,ZMD,Medical Device,HO01,SET,"856,333.33",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,50,0,0,50,OPEN_OVERDUE,"856,333.33"
100,4500006068,80,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,402-LAPA-0101N,"Set - Laparotomy, Infant",ZMD,Medical Device,HO01,SET,"1,952,309.90",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,50,0,0,50,OPEN_OVERDUE,"1,952,309.90"
100,4500006068,10,1,2025-07-22,ZRDI,20000249,RISE GLOBAL GMBH,402-DIEE-0101N,"Set - Diagnostic, EENT",ZMD,Medical Device,HO01,SET,"616,961.09",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-09,100,0,0,100,OPEN_OVERDUE,"616,961.09"
100,4500004781,10,1,2025-05-22,ZRDI,20000461,Tulip Diagnotics Ltd.,204-PROT-0701,Proteus OX-19 Antigen of 5ml,ZLC,Laboratory commodity,HO01,VI,"2,933,567.48",[NULL],[NULL],[NULL],[NULL],[NULL],2025-06-30,"16,100",0,0,"16,100",OPEN_OVERDUE,"2,933,567.48"
100,4500005369,10,1,2025-06-23,ZHP1,20000213,Adonai Trading FZE,401-CODE-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"11,907,589.12",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-02,100,0,0,100,OPEN_OVERDUE,"11,907,589.12"
100,4500005369,20,1,2025-06-23,ZHP1,20000213,Adonai Trading FZE,401-INSA-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"3,479,248.70",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-02,308,0,0,308,OPEN_OVERDUE,"3,479,248.70"
100,4500005400,20,1,2025-06-25,ZHP1,20000213,Adonai Trading FZE,401-INSA-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"2,372,215.02",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-03,210,0,0,210,OPEN_OVERDUE,"2,372,215.02"
100,4500005400,10,1,2025-06-25,ZHP1,20000213,Adonai Trading FZE,401-CODE-0101,DO NOT USE !,ZMD,Medical Device,HO01,EA,"15,003,562.29",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-03,126,0,0,126,OPEN_OVERDUE,"15,003,562.29"
100,4500006114,20,1,2025-07-24,ZHP1,20000213,Adonai Trading FZE,403-SCDI-0101-08,"Scale - Weight, Digital, Infant",ZMD,Medical Device,HO01,EA,"1,436,368.90",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-24,100,0,0,100,OPEN_OVERDUE,"1,436,368.90"
100,4500006114,10,1,2025-07-24,ZHP1,20000213,Adonai Trading FZE,403-SCDA-0101N,"Scale - Weight, Digital, Adult, Height",ZMD,Medical Device,HO01,EA,"17,109,050.69",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-11,535,0,0,535,OPEN_OVERDUE,"17,109,050.69"
100,4500006113,10,1,2025-07-24,ZHP1,20000213,Adonai Trading FZE,403-MONP-0101N,Monitor - Patient,ZMD,Medical Device,HO01,EA,"15,146,374.54",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-11,56,0,0,56,OPEN_OVERDUE,"15,146,374.54"
100,4500006107,10,1,2025-07-23,ZRDI,20000213,Adonai Trading FZE,403-MONP-0101N,Monitor - Patient,ZMD,Medical Device,HO01,EA,"18,662,497.21",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-10,69,0,0,69,OPEN_OVERDUE,"18,662,497.21"
100,4500006108,10,1,2025-07-23,ZRDI,20000213,Adonai Trading FZE,403-SCDI-0101-08,"Scale - Weight, Digital, Infant",ZMD,Medical Device,HO01,EA,"7,224,935.57",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-23,503,0,0,503,OPEN_OVERDUE,"7,224,935.57"
100,4500006117,20,1,2025-07-24,ZHP1,20000213,Adonai Trading FZE,403-SCDI-0101-08,"Scale - Weight, Digital, Infant",ZMD,Medical Device,HO01,EA,"1,206,549.88",[NULL],[NULL],[NULL],[NULL],[NULL],2025-07-24,84,0,0,84,OPEN_OVERDUE,"1,206,549.88"
100,4500006117,10,1,2025-07-24,ZHP1,20000213,Adonai Trading FZE,403-SCDA-0101N,"Scale - Weight, Digital, Adult, Height",ZMD,Medical Device,HO01,EA,"4,029,421.28",[NULL],[NULL],[NULL],[NULL],[NULL],2025-12-11,126,0,0,126,OPEN_OVERDUE,"4,029,421.28"
100,4500001528,10,1,2024-09-14,ZHP1,20000405,Micro Labs Limited,104-LAMI-0101,Lamivudine (3TC)- 150mg - Tablet of 60,ZME,Medicine,HO01,PAK,"9,990,789.60",[NULL],[NULL],[NULL],[NULL],[NULL],2025-02-01,"50,070","50,061","50,061",0,FULLY_RECEIVED_OR_REDUCED,0
100,4500002504,10,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DGLU-0701,D EXL 200 - Glucose of 1440test,ZLC,Laboratory commodity,HO01,PAK,"4,604,737.76",[NULL],[NULL],[NULL],X,[NULL],2025-04-16,150,150,150,0,DELIVERY_COMPLETED,0
100,4500002504,30,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DAST-0701,D EXL 200 - AST -SGOT of 360test,ZLC,Laboratory commodity,HO01,PAK,"5,005,522.40",[NULL],[NULL],[NULL],X,[NULL],2025-04-16,500,500,500,0,DELIVERY_COMPLETED,0
100,4500002504,250,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DMAG-0701,D EXL 200 - Magnesium of 120test,ZLC,Laboratory commodity,HO01,PAK,"467,853.15",[NULL],[NULL],[NULL],X,[NULL],2025-04-16,116,116,116,0,DELIVERY_COMPLETED,0
100,4500002504,270,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DALP-0711,D EXL 200 - ALP Calibrator of 6*1ml,ZLC,Laboratory commodity,HO01,PAK,"390,842.16",[NULL],[NULL],[NULL],X,[NULL],2025-04-16,50,50,50,0,DELIVERY_COMPLETED,0
100,4500002504,290,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCA2-0711-01,D EXL 200 - Chem II Cal of 6x1.2ml,ZLC,Laboratory commodity,HO01,PAK,"335,987.12",[NULL],[NULL],[NULL],X,[NULL],2025-04-16,50,50,50,0,DELIVERY_COMPLETED,0
100,4500002504,540,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DUR2-0721,D EXL 200 - Urine Control 2 of 12*10ml,ZLC,Laboratory commodity,HO01,PAK,"660,660.39",[NULL],[NULL],[NULL],X,[NULL],2025-04-17,50,50,50,0,DELIVERY_COMPLETED,0
100,4500002504,560,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCO2-0721,D EXL 200 - Chem Assay Cont L2 of12*5ml,ZLC,Laboratory commodity,HO01,PAK,"1,830,786.96",[NULL],[NULL],[NULL],X,[NULL],2025-04-17,150,150,150,0,DELIVERY_COMPLETED,0
100,4500002504,440,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DFLS-0801,D EXL 200 - Flush Solution of 3*1000ml,ZLC,Laboratory commodity,HO01,PAK,"455,296.83",[NULL],[NULL],[NULL],X,[NULL],2025-04-17,50,50,50,0,DELIVERY_COMPLETED,0
100,4500002504,460,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DSTA-0801,D EXL 200 - Standard A IND of 3*1000ml,ZLC,Laboratory commodity,HO01,PAK,"792,655.33",[NULL],[NULL],[NULL],X,[NULL],2025-04-17,100,100,100,0,DELIVERY_COMPLETED,0
100,4500002504,480,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DSBR-0801,D EXL 200 - Salt Bridge Solu of 3*150ml,ZLC,Laboratory commodity,HO01,PAK,"910,593.66",[NULL],[NULL],[NULL],X,[NULL],2025-04-17,200,200,200,0,DELIVERY_COMPLETED,0
100,4500002504,500,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DCM2-0721,D EXL 200 - Cardiac Mark Con L2 of 6*3ml,ZLC,Laboratory commodity,HO01,PAK,"651,403.60",[NULL],[NULL],[NULL],X,[NULL],2025-04-17,50,50,50,0,DELIVERY_COMPLETED,0
100,4500002504,520,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DDCO-0721,"D EXL200 - Diabet Cont (L1,L2)of 6*0.5ml",ZLC,Laboratory commodity,HO01,PAK,"2,530,188.72",[NULL],[NULL],[NULL],X,[NULL],2025-04-17,150,150,150,0,DELIVERY_COMPLETED,0
100,4500002504,320,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DEVR-0801,D EXL 200 - Enzyme Verifier of 6*2ml,ZLC,Laboratory commodity,HO01,PAK,"815,968.72",[NULL],[NULL],[NULL],X,[NULL],2025-04-16,100,100,100,0,DELIVERY_COMPLETED,0
100,4500002504,340,1,2024-11-27,ZRDI,20000346,Elsmed Healthcare Solutions Ltd.,202-DLDL-0711,D EXL 200 - LDL Cholestrol Cal of 6*2ml,ZLC,Laboratory commodity,HO01,PAK,"461,262.32",[NULL],[NULL],[NULL],X,[NULL],2025-04-16,50,50,50,0,DELIVERY_COMPLETED,0
